;date;inv_mr_1;inv_mr_2;inv_mr_3;backorder_mr;inv_ws;backorder_ws;customer_name;received_quantity
3741;316,9499921;27,6;0,599909402;113;30;20;39;95;31
3742;316,9499921;27,6;0,599909402;113;29;20;39;95;31
3743;316,9499921;27,6;0,599909402;113;30;20;39;95;31
3744;317;27,6;0,599909402;113;30;26;39;95;31
3745;317;27,6;0,599909402;113;30;26;38;95;31
3746;317;27,6;0,599909402;113;30;26;39;95;31
3747;317;27,6;0,599909402;113;31;26;39;95;31
3748;318;30,6;0,599909402;113;31;26;39;95;31
3749;318;30,6;0,599909402;113;30;26;39;95;31
3750;318;30,6;0,599909402;113;31;26;39;95;31
3751;318;30,6;0,599909402;113;31;26;40;95;31
3752;318;30,6;0,599909402;113;32;26;40;95;31
3753;318,3500035;32,8;0,599909402;113;32;26;40;95;31
3754;318,3500035;32,8;0,599909402;113;31;26;40;95;31
3755;318,3500035;32,8;0,599909402;113;32;26;40;95;31
3756;318,7500035;32,8;0,599909402;113;32;36;40;95;31
3757;318,7500035;32,8;0,599909402;113;32;36;39;95;31
3758;318,7500035;32,8;0,599909402;113;32;9;39;95;31
3759;319;32,8;0,599909402;113;32;14;39;95;31
3760;319;32,8;0,599909402;113;32;14;38;95;31
3761;319;32,8;0,599909402;113;32;14;39;95;31
3762;319;32,8;0,599909402;113;33;14;39;95;31
3763;319;32,8;0,599909402;113;33;14;40;95;31
3764;319;32,8;0,599909402;113;34;14;40;95;31
3765;319,0000034;34,2;0,599909402;113;34;14;40;95;31
3766;319,0000034;34,2;0,599909402;113;33;14;40;95;31
3767;319,0000034;34,2;0,599909402;113;34;14;40;95;31
3768;319,0499992;34,2;0,599909402;113;34;30;40;95;31
3769;319,0499992;34,2;0,599909402;113;34;30;39;95;31
3770;319,0499992;34,2;0,599909402;113;34;30;40;95;31
3771;319,0499992;34,2;0,599909402;113;35;30;40;95;31
3772;319,05;34,2;0,599909402;113;35;33;40;95;31
3773;319,05;34,2;0,599909402;113;35;33;39;95;31
3774;319,05;34,2;0,599909402;113;35;11;39;95;31
3775;319,0500034;34,2;0,599909402;113;35;28;39;95;31
3776;319,0500034;34,2;0,599909402;113;35;28;38;95;31
3777;319,0500034;34,2;0,599909402;113;35;28;39;95;31
3778;319,0500034;34,2;0,599909402;113;36;28;39;95;31
3779;319,3499999;34,6;0,599909402;113;36;28;39;95;31
3780;319,3499999;34,6;0,599909402;113;35;28;39;95;31
3781;319,3499999;34,6;0,599909402;113;36;28;39;95;31
3782;319,5000047;34,6;0,599909402;113;36;50;39;95;31
3783;319,5000047;34,6;0,599909402;113;36;50;38;95;31
3784;319,5000047;34,6;0,599909402;113;36;29;38;95;31
3785;319,75;34,6;0,599909402;113;36;43;38;95;31
3786;319,75;34,6;0,599909402;113;36;43;37;95;31
3787;319,75;34,6;0,599909402;113;36;19;37;95;31
3788;319,7500035;34,6;0,599909402;113;36;19;37;137;27
3789;319,9;34,6;0,599909402;113;36;41;37;137;27
3790;319,9;34,6;0,599909402;113;36;41;36;137;27
3791;319,9;34,6;0,599909402;113;36;13;36;137;27
3792;321;34,6;0,599909402;113;36;13;37;137;27
3793;321;34,6;0,599909402;113;37;13;37;137;27
3794;321,4;37,4;0,599909402;113;37;13;37;137;27
3795;321,75;37,4;0,599909402;113;37;13;37;121;24
3796;321,800005;40,2;0,599909402;113;37;13;37;121;24
3797;322,0500489;40,2;2,1;113;37;13;37;121;24
3798;322,0500489;40,2;2,1;113;36;13;37;121;24
3799;322,0500489;40,2;2,1;113;37;13;37;121;24
3800;322,2500453;40,2;6,600090598;113;37;13;37;121;24
3801;322,2500453;40,2;6,600090598;113;36;13;37;121;24
3802;322,2500453;40,2;6,600090598;113;37;13;37;121;24
3803;322,6500503;40,2;11,1001812;113;37;13;37;121;24
3804;322,6500503;40,2;11,1001812;113;36;13;37;121;24
3805;322,6500503;36;11,1001812;113;36;13;37;121;24
3806;322,6500503;36;4,800181197;113;36;13;37;121;24
3807;322,6500503;36;4,800181197;102,5;36;13;37;121;24
3808;322,9000453;36;6,600271795;102,5;36;13;37;121;24
3809;322,9000453;36;6,600271795;102,5;35;13;37;121;24
3810;322,9000453;32,8;6,600271795;102,5;35;13;37;121;24
3811;322,9000453;32,8;1,800271795;102,5;35;13;37;121;24
3812;322,9000453;32,8;1,800271795;94,5;35;13;37;121;24
3813;323;32,8;1,800271795;94,5;35;13;38;121;24
3814;323;32,8;1,800271795;94,5;36;13;38;121;24
3815;323,0500453;32,8;6,900362394;94,5;36;13;38;121;24
3816;323,0500453;32,8;6,900362394;94,5;35;13;38;121;24
3817;323,0500453;31,8;6,900362394;94,5;35;13;38;121;24
3818;323,0500453;31,8;5,400362394;94,5;35;13;38;121;24
3819;323,0500453;31,8;5,400362394;92;35;13;38;121;24
3820;323,3000453;31,8;6,000452992;92;35;13;38;121;24
3821;323,3000453;31,8;6,000452992;92;34;13;38;121;24
3822;323,3000453;28,6;6,000452992;92;34;13;38;121;24
3823;323,3000453;28,6;1,200452992;92;34;13;38;121;24
3824;323,3000453;28,6;1,200452992;84;34;13;38;121;24
3825;323,5500241;28,6;6,300543591;84;34;13;38;121;24
3826;323,5500241;28,6;6,300543591;84;33;13;38;121;24
3827;323,5500241;25,6;6,300543591;84;33;13;38;121;24
3828;323,5500241;25,6;1,800543591;84;33;13;38;121;24
3829;323,5500241;25,6;1,800543591;76,5;33;13;38;121;24
3830;323,7;32;1,800543591;76,5;33;13;38;121;24
3831;323,950045;32;7,800634189;76,5;33;13;38;121;24
3832;323,950045;32;7,800634189;76,5;32;13;38;121;24
3833;323,950045;29,2;7,800634189;76,5;32;13;38;121;24
3834;323,950045;29,2;3,600634189;76,5;32;13;38;121;24
3835;323,950045;29,2;3,600634189;69,5;32;13;38;121;24
3836;323,9500453;29,2;10,50072479;69,5;32;13;38;121;24
3837;323,9500453;29,2;10,50072479;69,5;31;13;38;121;24
3838;323,9500453;24,8;10,50072479;69,5;31;13;38;121;24
3839;323,9500453;24,8;3,900724787;69,5;31;13;38;121;24
3840;323,9500453;24,8;3,900724787;58,5;31;13;38;121;24
3841;324,1500485;24,8;10,80081539;58,5;31;13;38;121;24
3842;324,1500485;24,8;10,80081539;58,5;30;13;38;121;24
3843;324,1500485;20,2;10,80081539;58,5;30;13;38;121;24
3844;324,1500485;20,2;3,900815386;58,5;30;13;38;121;24
3845;324,1500485;20,2;3,900815386;47;30;13;38;121;24
3846;324,5000445;20,2;4,800905984;47;30;13;38;121;24
3847;324,5000445;20,2;4,800905984;47;29;13;38;121;24
3848;324,5000445;20,2;4,800905984;47;30;13;38;121;24
3849;324,6000157;20,2;10,20099658;47;30;13;38;121;24
3850;324,6000157;20,2;10,20099658;47;29;13;38;121;24
3851;324,6000157;15,2;10,20099658;47;29;13;38;121;24
3852;324,6000157;15,2;2,700996583;47;29;13;38;121;24
3853;324,6000157;15,2;2,700996583;34,5;29;13;38;121;24
3854;324,6500487;15,2;3,901087181;34,5;29;13;38;121;24
3855;324,6500487;15,2;3,901087181;34,5;28;13;38;121;24
3856;324,6500487;15,2;3,901087181;34,5;29;13;38;121;24
3857;324,8000453;15,2;10,20117778;34,5;29;13;38;121;24
3858;324,8000453;15,2;10,20117778;34,5;28;13;38;121;24
3859;324,8000453;11,8;10,20117778;34,5;28;13;38;121;24
3860;324,8000453;11,8;5,10117778;34,5;28;13;38;121;24
3861;324,8000453;11,8;5,10117778;26;28;13;38;121;24
3862;324,9000453;11,8;6,901268378;26;28;13;38;121;24
3863;324,9000453;11,8;6,901268378;26;27;13;38;121;24
3864;324,9000453;11,8;6,901268378;26;28;13;38;121;24
3865;324,9000489;11,8;13,80135898;26;28;13;38;121;24
3866;324,9000489;11,8;13,80135898;26;27;13;38;121;24
3867;324,9000489;6,8;13,80135898;26;27;13;38;121;24
3868;324,9000489;6,8;6,301358976;26;27;13;38;121;24
3869;324,9000489;6,8;6,301358976;13,5;27;13;38;121;24
3870;325,4500453;6,8;16,20144957;13,5;27;13;38;121;24
3871;325,4500453;6,8;16,20144957;13,5;26;13;38;121;24
3872;325,4500453;3;16,20144957;13,5;26;13;38;121;24
3873;325,4500453;3;10,50144957;13,5;26;13;38;121;24
3874;325,4500453;3;10,50144957;4;26;13;38;121;24
3875;325,4500475;3;18,00154017;4;26;13;38;121;24
3876;325,4500475;3;18,00154017;4;25;13;38;121;24
3877;325,4500475;3;18,00154017;4;26;13;38;121;24
3878;325,7500488;3;22,80163077;4;26;13;38;121;24
3879;325,7500488;3;22,80163077;4;25;13;38;121;24
3880;325,7500488;3;22,80163077;4;26;13;38;121;24
3881;326;3;22,80163077;4;26;13;39;121;24
3882;326;1,6;22,80163077;4;26;13;39;121;24
3883;326;1,6;20,70163077;4;26;13;39;121;24
3884;326;1,6;20,70163077;0,5;26;13;39;121;24
3885;326,1000487;1,6;24,90172137;0,5;26;13;39;121;24
3886;326,1000487;1,6;24,90172137;0,5;25;13;39;121;24
3887;326,1000487;1,6;24,90172137;0,5;26;13;39;121;24
3888;326,5500453;1,6;30,00181197;0,5;26;13;39;121;24
3889;326,5500453;1,6;30,00181197;0,5;25;13;39;121;24
3890;326,5500453;1,6;30,00181197;0,5;26;13;39;121;24
3891;326,6000374;1,6;39,30190257;0,5;26;13;39;121;24
3892;326,6000374;1,6;39,30190257;0,5;25;13;39;121;24
3893;326,6000374;1,6;39,30190257;0,5;26;13;39;121;24
3894;326,7500453;1,6;46,80199317;0,5;26;13;39;121;24
3895;326,7500453;1,6;46,80199317;0,5;25;13;39;121;24
3896;326,7500453;1,6;46,80199317;0,5;26;13;39;121;24
3897;327,6500503;1,6;46,80199317;0,5;26;34;39;121;24
3898;327,6500503;1,6;46,80199317;0,5;26;34;38;121;24
3899;327,6500503;1,6;46,80199317;0,5;26;1;38;121;24
3900;327,9000453;1,6;46,80199317;0,5;26;17;38;121;24
3901;327,9000453;1,6;46,80199317;0,5;26;17;37;121;24
3902;327,9000453;1,6;46,80199317;0,5;26;17;38;121;24
3903;327,9000453;1,6;46,80199317;0,5;27;17;38;121;24
3904;327,9500452;1,6;54,00208376;0,5;27;17;38;121;24
3905;327,9500452;1,6;54,00208376;0,5;26;17;38;121;24
3906;327,9500452;1,6;54,00208376;0,5;27;17;38;121;24
3907;328;1,6;55,50199317;0,5;27;17;38;121;24
3908;328;1,6;55,50199317;0,5;26;17;38;121;24
3909;328;1,6;55,50199317;0,5;27;17;38;121;24
3910;328,05;1,6;55,50199317;0,5;27;17;38;140;22
3911;328,0500453;1,6;55,50199317;0,5;27;22;38;140;22
3912;328,0500453;1,6;55,50199317;0,5;27;22;37;140;22
3913;328,0500453;1,6;55,50199317;0,5;27;22;38;140;22
3914;328,0500453;1,6;55,50199317;0,5;28;22;38;140;22
3915;328,2500453;1,6;60,00208376;0,5;28;22;38;140;22
3916;328,2500453;1,6;60,00208376;0,5;27;22;38;140;22
3917;328,2500453;1,6;60,00208376;0,5;28;22;38;140;22
3918;328,3000453;1,6;60,00208376;0,5;28;38;38;140;22
3919;328,3000453;1,6;60,00208376;0,5;28;38;37;140;22
3920;328,3000453;1,6;60,00208376;0,5;28;14;37;140;22
3921;328,5000047;1,6;60,00208376;0,5;28;14;37;120;21
3922;328,5500241;1,6;60,00208376;0,5;28;29;37;120;21
3923;328,5500241;1,6;60,00208376;0,5;28;29;36;120;21
3924;328,5500241;1,6;60,00208376;0,5;28;9;36;120;21
3925;328,9;1,6;60,00208376;0,5;28;9;36;122;28
3926;328,950045;1,6;60,00208376;0,5;28;23;36;122;28
3927;328,950045;1,6;60,00208376;0,5;28;23;35;122;28
3928;328,950045;1,6;60,00208376;0,5;28;23;36;122;28
3929;328,950045;1,6;60,00208376;0,5;29;23;36;122;28
3930;328,9500453;1,6;60,00208376;0,5;29;45;36;122;28
3931;328,9500453;1,6;60,00208376;0,5;29;45;35;122;28
3932;328,9500453;1,6;60,00208376;0,5;29;25;35;122;28
3933;329;1,6;60,00208376;0,5;29;25;36;122;28
3934;329;1,6;60,00208376;0,5;30;25;36;122;28
3935;329,1500485;1,6;60,00208376;0,5;30;48;36;122;28
3936;329,1500485;1,6;60,00208376;0,5;30;48;35;122;28
3937;329,1500485;1,6;60,00208376;0,5;30;20;35;122;28
3938;329,3000453;1,6;60,00208376;0,5;30;20;35;125;24
3939;329,4500489;1,6;64,80208376;0,5;30;20;35;125;24
3940;329,4500489;1,6;64,80208376;0,5;29;20;35;125;24
3941;329,4500489;1,6;64,80208376;0,5;30;20;35;125;24
3942;329,6000157;1,6;64,80208376;0,5;30;45;35;125;24
3943;329,6000157;1,6;64,80208376;0,5;30;45;34;125;24
3944;329,6000157;1,6;64,80208376;0,5;30;17;34;125;24
3945;329,8000453;1,6;64,80208376;0,5;30;34;34;125;24
3946;329,8000453;1,6;64,80208376;0,5;30;34;33;125;24
3947;329,8000453;1,6;64,80208376;0,5;30;2;33;125;24
3948;329,9000489;1,6;64,80208376;0,5;30;27;33;125;24
3949;329,9000489;1,6;64,80208376;0,5;30;27;32;125;24
3950;329,9000489;1,6;64,80208376;0,5;30;27;33;125;24
3951;329,9000489;1,6;64,80208376;0,5;31;27;33;125;24
3952;329,9495915;1,6;65,70117778;0,5;31;27;33;125;24
3953;329,9495915;1,6;65,70117778;0,5;30;27;33;125;24
3954;329,9495915;1,6;65,70117778;0,5;31;27;33;125;24
3955;330,2495051;1,6;66,9000906;0,5;31;27;33;125;24
3956;330,2495051;1,6;66,9000906;0,5;30;27;33;125;24
3957;330,2495051;1,6;66,9000906;0,5;31;27;33;125;24
3958;330,3998641;1,6;71,6998188;0,5;31;27;33;125;24
3959;330,3998641;1,6;71,6998188;0,5;30;27;33;125;24
3960;330,3998641;1,6;71,6998188;0,5;31;27;33;125;24
3961;330,4500453;1,6;71,6998188;0,5;31;46;33;125;24
3962;330,4500453;1,6;71,6998188;0,5;31;46;32;125;24
3963;330,4500453;1,6;71,6998188;0,5;31;17;32;125;24
3964;331;1,6;71,6998188;0,5;31;24;32;125;24
3965;331;1,6;71,6998188;0,5;31;24;31;125;24
3966;331;1,6;71,6998188;0,5;31;24;32;125;24
3967;331;1,6;71,6998188;0,5;32;24;32;125;24
3968;331;1,6;71,6998188;0,5;32;24;33;125;24
3969;331;1,6;71,6998188;0,5;33;24;33;125;24
3970;331,4500453;1,6;71,6998188;0,5;33;24;33;49;29
3971;331,4500475;3,6;71,6998188;0,5;33;24;33;49;29
3972;331,4500488;5;71,6998188;0,5;33;24;33;49;29
3973;331,6994111;5;75,29855043;0,5;33;24;33;49;29
3974;331,6994111;5;75,29855043;0,5;32;24;33;49;29
3975;331,6994111;5;75,29855043;0,5;33;24;33;49;29
3976;332;5;75,29855043;0,5;33;24;34;49;29
3977;332;5;75,29855043;0,5;34;24;34;49;29
3978;332,2000487;7,2;75,29855043;0,5;34;24;34;49;29
3979;333;7,2;75,29855043;0,5;34;2;34;49;29
3980;333,0500453;7,2;75,29855043;3,5;34;2;34;49;29
3981;333,0500453;7,2;75,29855043;3,5;33;2;34;49;29
3982;333,0500453;7,2;75,29855043;3,5;34;2;34;49;29
3983;333,2500453;10,2;75,29855043;3,5;34;2;34;49;29
3984;333,3000374;13,6;75,29855043;3,5;34;2;34;49;29
3985;333,3000453;14,4;75,29855043;3,5;34;2;34;49;29
3986;333,4500453;15,2;75,29855043;3,5;34;2;34;49;29
3987;334;15,2;75,29855043;3,5;34;2;35;49;29
3988;334;15,2;75,29855043;3,5;35;2;35;49;29
3989;334,1500485;15,2;75,29855043;3,5;35;2;35;145;28
3990;334,2;17,6;75,29855043;3,5;35;2;35;145;28
3991;334,2500488;17,6;75,29855043;10,5;35;2;35;145;28
3992;334,2500488;17,6;75,29855043;10,5;34;2;35;145;28
3993;334,2500488;14,4;75,29855043;10,5;34;2;35;145;28
3994;334,2500488;14,4;70,49855043;10,5;34;2;35;145;28
3995;334,2500488;14,4;70,49855043;2,5;34;2;35;145;28
3996;334,4500489;14,4;70,49855043;2,5;34;2;35;145;28
3997;334,6500503;14,4;70,49855043;2,5;34;2;35;141;33
3998;334,7000475;14,4;70,49855043;11;34;2;35;141;33
3999;334,7000475;14,4;70,49855043;11;33;2;35;141;33
4000;334,7000475;13,4;70,49855043;11;33;2;35;141;33
4001;334,7000475;13,4;68,99855043;11;33;2;35;141;33
4002;334,7000475;13,4;68,99855043;8,5;33;2;35;141;33
4003;334,75;13,4;68,99855043;10;33;2;35;141;33
4004;334,75;13,4;68,99855043;10;32;2;35;141;33
4005;334,75;12,2;68,99855043;10;32;2;35;141;33
4006;334,75;12,2;67,19855043;10;32;2;35;141;33
4007;334,75;12,2;67,19855043;7;32;2;35;141;33
4008;334,8500452;16;67,19855043;7;32;2;35;141;33
4009;334,950045;16;67,19855043;9;32;2;35;141;33
4010;334,950045;16;67,19855043;9;31;2;35;141;33
4011;334,950045;16;67,19855043;9;32;2;35;141;33
4012;335,6000487;16;67,19855043;18;32;2;35;141;33
4013;335,6000487;16;67,19855043;18;31;2;35;141;33
4014;335,6000487;12,6;67,19855043;18;31;2;35;141;33
4015;335,6000487;12,6;62,09855043;18;31;2;35;141;33
4016;335,6000487;12,6;62,09855043;9,5;31;2;35;141;33
4017;335,6500453;12,6;62,09855043;15;31;2;35;141;33
4018;335,6500453;12,6;62,09855043;15;30;2;35;141;33
4019;335,6500453;8;62,09855043;15;30;2;35;141;33
4020;335,6500453;8;55,19855043;15;30;2;35;141;33
4021;335,6500453;8;55,19855043;3,5;30;2;35;141;33
4022;335,7500453;13;55,19855043;3,5;30;2;35;141;33
4023;335,8000453;13;55,19855043;9;30;2;35;141;33
4024;335,8000453;13;55,19855043;9;29;2;35;141;33
4025;335,8000453;13;55,19855043;9;30;2;35;141;33
4026;335,9500453;13;55,19855043;9;30;2;35;144;20
4027;335,9995051;13;55,19855043;10,5;30;2;35;144;20
4028;335,9995051;13;55,19855043;10,5;29;2;35;144;20
4029;335,9995051;13;55,19855043;10,5;30;2;35;144;20
4030;336;13;55,19855043;10,5;30;2;35;144;20
4031;336;13;55,19855043;10,5;30;2;36;144;20
4032;336;13;55,19855043;10,5;31;2;36;144;20
4033;336,1500489;13;55,19855043;13;31;2;36;144;20
4034;336,1500489;13;55,19855043;13;30;2;36;144;20
4035;336,1500489;9,2;55,19855043;13;30;2;36;144;20
4036;336,1500489;9,2;49,49855043;13;30;2;36;144;20
4037;336,1500489;9,2;49,49855043;3,5;30;2;36;144;20
4038;336,2000489;9,2;49,49855043;7;30;2;36;144;20
4039;336,2000489;9,2;49,49855043;7;29;2;36;144;20
4040;336,2000489;9,2;49,49855043;7;30;2;36;144;20
4041;336,3998641;11,2;49,49855043;7;30;2;36;144;20
4042;336,5;11,2;49,49855043;8;30;2;36;144;20
4043;336,5;11,2;49,49855043;8;29;2;36;144;20
4044;336,5;11,2;49,49855043;8;30;2;36;144;20
4045;336,8495915;15;49,49855043;8;30;2;36;144;20
4046;337,2500453;15;49,49855043;19;30;2;36;144;20
4047;337,2500453;15;49,49855043;19;29;2;36;144;20
4048;337,2500453;10;49,49855043;19;29;2;36;144;20
4049;337,2500453;10;41,99855043;19;29;2;36;144;20
4050;337,2500453;10;41,99855043;6,5;29;2;36;144;20
4051;337,5;10;41,99855043;7,5;29;2;36;144;20
4052;337,5;10;41,99855043;7,5;28;2;36;144;20
4053;337,5;10;41,99855043;7,5;29;2;36;144;20
4054;337,5500241;10;41,99855043;7,5;29;2;36;126;20
4055;337,6000374;10;41,99855043;19,5;29;2;36;126;20
4056;337,6000374;10;41,99855043;19,5;28;2;36;126;20
4057;337,6000374;6,2;41,99855043;19,5;28;2;36;126;20
4058;337,6000374;6,2;36,29855043;19,5;28;2;36;126;20
4059;337,6000374;6,2;36,29855043;10;28;2;36;126;20
4060;337,75;6,2;36,29855043;19,5;28;2;36;126;20
4061;337,75;6,2;36,29855043;19,5;27;2;36;126;20
4062;337,75;4,8;36,29855043;19,5;27;2;36;126;20
4063;337,75;4,8;34,19855043;19,5;27;2;36;126;20
4064;337,75;4,8;34,19855043;16;27;2;36;126;20
4065;337,75;4,8;34,19855043;19,5;27;2;36;126;20
4066;337,75;4,8;34,19855043;19,5;26;2;36;126;20
4067;337,75;4,8;34,19855043;19,5;27;2;36;126;20
4068;338,3000453;4,8;34,19855043;20;27;2;36;126;20
4069;338,3000453;4,8;34,19855043;20;26;2;36;126;20
4070;338,3000453;0,2;34,19855043;20;26;2;36;126;20
4071;338,3000453;0,2;27,29855043;20;26;2;36;126;20
4072;338,3000453;0,2;27,29855043;8,5;26;2;36;126;20
4073;338,6000157;0,2;27,29855043;8,5;26;2;36;105;28
4074;338,8000453;0,2;27,29855043;8,5;26;2;36;146;32
4075;339;0,2;27,29855043;8,5;26;2;37;146;32
4076;339;0,2;27,29855043;8,5;27;2;37;146;32
4077;339,2500488;0,2;27,29855043;8,5;27;18;37;146;32
4078;339,2500488;0,2;27,29855043;8,5;27;18;36;146;32
4079;339,2500488;0,2;27,29855043;8,5;27;18;37;146;32
4080;339,2500488;0,2;27,29855043;8,5;28;18;37;146;32
4081;339,4500452;0,2;27,29855043;21,5;28;18;37;146;32
4082;339,4500452;0,2;27,29855043;21,5;27;18;37;146;32
4083;339,4500452;0,2;27,29855043;21,5;28;18;37;146;32
4084;339,6498641;0,2;27,29855043;30;28;18;37;146;32
4085;339,6498641;0,2;27,29855043;30;27;18;37;146;32
4086;339,6498641;0,2;27,29855043;30;28;18;37;146;32
4087;339,7000475;0,2;27,29855043;30;28;23;37;146;32
4088;339,7000475;0,2;27,29855043;30;28;23;36;146;32
4089;339,7000475;0,2;27,29855043;30;28;2;36;146;32
4090;339,75;0,2;27,29855043;30;28;8;36;146;32
4091;339,75;0,2;27,29855043;30;28;8;35;146;32
4092;339,75;0,2;27,29855043;30;28;8;36;146;32
4093;339,75;0,2;27,29855043;30;29;8;36;146;32
4094;340;0,2;27,29855043;30;29;8;36;164;22
4095;340;0,2;27,29855043;30;29;8;37;164;22
4096;340;0,2;27,29855043;30;30;8;37;164;22
4097;340,6000487;0,2;27,29855043;30;30;25;37;164;22
4098;340,6000487;0,2;27,29855043;30;30;25;36;164;22
4099;340,6000487;0,2;27,29855043;30;30;25;37;164;22
4100;340,6000487;0,2;27,29855043;30;31;25;37;164;22
4101;340,6500453;0,2;27,29855043;30;31;48;37;164;22
4102;340,6500453;0,2;27,29855043;30;31;48;36;164;22
4103;340,6500453;0,2;27,29855043;30;31;26;36;164;22
4104;341;0,2;27,29855043;30;31;26;37;164;22
4105;341;6,94445E-14;27,29855043;30;31;26;37;164;22
4106;341;6,94445E-14;26,99855043;30;31;26;37;164;22
4107;341;6,94445E-14;26,99855043;29,5;31;26;37;164;22
4108;341,1500489;6,94445E-14;26,99855043;29,5;31;45;37;164;22
4109;341,1500489;6,94445E-14;26,99855043;29,5;31;45;36;164;22
4110;341,1500489;6,94445E-14;26,99855043;29,5;31;10;36;164;22
4111;341,1994111;6,94445E-14;26,99855043;38,5;31;10;36;164;22
4112;341,1994111;6,94445E-14;26,99855043;38,5;30;10;36;164;22
4113;341,1994111;6,94445E-14;26,99855043;38,5;31;10;36;164;22
4114;341,2495051;6,94445E-14;26,99855043;39;31;10;36;164;22
4115;341,2495051;6,94445E-14;26,99855043;39;30;10;36;164;22
4116;341,2495051;6,94445E-14;26,99855043;39;31;10;36;164;22
4117;341,2500453;6,94445E-14;26,99855043;55;31;10;36;164;22
4118;341,2500453;6,94445E-14;26,99855043;55;30;10;36;164;22
4119;341,2500453;6,94445E-14;26,99855043;55;31;10;36;164;22
4120;341,4495915;6,94445E-14;26,99855043;68;31;10;36;164;22
4121;341,4495915;6,94445E-14;26,99855043;68;30;10;36;164;22
4122;341,4495915;6,94445E-14;26,99855043;68;31;10;36;164;22
4123;341,6500453;6,94445E-14;26,99855043;68;31;10;36;148;22
4124;341,950045;6,94445E-14;26,99855043;72;31;10;36;148;22
4125;341,950045;6,94445E-14;26,99855043;72;30;10;36;148;22
4126;341,950045;6,94445E-14;26,99855043;72;31;10;36;148;22
4127;341,9500489;6,94445E-14;26,99855043;73,5;31;10;36;148;22
4128;341,9500489;6,94445E-14;26,99855043;73,5;30;10;36;148;22
4129;341,9500489;6,94445E-14;26,99855043;73,5;31;10;36;148;22
4130;342,1500489;6,94445E-14;26,99855043;73,5;31;10;36;149;35
4131;342,2500453;6,94445E-14;26,99855043;73,5;31;35;36;149;35
4132;342,2500453;6,94445E-14;26,99855043;73,5;31;35;35;149;35
4133;342,2500453;6,94445E-14;26,99855043;73,5;31;13;35;149;35
4134;342,6000374;6,94445E-14;26,99855043;73,5;31;32;35;149;35
4135;342,6000374;6,94445E-14;26,99855043;73,5;31;32;34;149;35
4136;342,6000374;6,94445E-14;26,99855043;73,5;31;4;34;149;35
4137;342,75;6,94445E-14;26,99855043;73,5;31;11;34;149;35
4138;342,75;6,94445E-14;26,99855043;73,5;31;11;33;149;35
4139;342,75;6,94445E-14;26,99855043;73,5;31;11;34;149;35
4140;342,75;6,94445E-14;26,99855043;73,5;32;11;34;149;35
4141;342,75;6,94445E-14;26,99855043;77;32;11;34;149;35
4142;342,75;6,94445E-14;26,99855043;77;31;11;34;149;35
4143;342,75;6,94445E-14;26,99855043;77;32;11;34;149;35
4144;342,85;0,2;26,99855043;77;32;11;34;149;35
4145;342,85;0,2;26,99855043;77;31;11;34;149;35
4146;342,85;0,2;26,99855043;77;32;11;34;149;35
4147;343;0,2;26,99855043;77;32;11;35;149;35
4148;343;0,2;26,99855043;77;33;11;35;149;35
4149;343,0500453;0,2;26,99855043;81,5;33;11;35;149;35
4150;343,0500453;0,2;26,99855043;81,5;32;11;35;149;35
4151;343,0500453;0,2;26,99855043;81,5;33;11;35;149;35
4152;343,3000453;0,2;26,99855043;81,5;33;34;35;149;35
4153;343,3000453;0,2;26,99855043;81,5;33;34;34;149;35
4154;343,3000453;0,2;26,99855043;81,5;33;3;34;149;35
4155;344,25;0,2;26,99855043;85;33;3;34;149;35
4156;344,25;0,2;26,99855043;85;32;3;34;149;35
4157;344,25;0,2;26,99855043;85;33;3;34;149;35
4158;344,2500453;0,2;26,99855043;85;33;3;34;150;22
4159;344,3500488;0,4;26,99855043;85;33;3;34;150;22
4160;344,3500488;0,4;26,99855043;85;32;3;34;150;22
4161;344,3500488;0,4;26,99855043;85;33;3;34;150;22
4162;344,6000374;0,4;26,99855043;85;33;3;34;113;28
4163;345;0,4;26,99855043;97;33;3;34;113;28
4164;345;0,4;26,99855043;97;32;3;34;113;28
4165;345;0,4;26,99855043;97;33;3;34;113;28
4166;345,5500452;2,6;26,99855043;97;33;3;34;113;28
4167;345,5500452;2,6;26,99855043;97;32;3;34;113;28
4168;345,5500452;2,6;26,99855043;97;33;3;34;113;28
4169;346;2,6;26,99855043;97;33;4;34;113;28
4170;346;2,6;26,99855043;97;33;4;33;113;28
4171;346;2,6;26,99855043;97;33;4;34;113;28
4172;346;2,6;26,99855043;97;34;4;34;113;28
4173;346;2,6;26,99855043;97;34;4;35;113;28
4174;346;2,6;26,99855043;97;35;4;35;113;28
4175;346,25;2,6;26,99855043;106,5;35;4;35;113;28
4176;346,25;2,6;26,99855043;106,5;34;4;35;113;28
4177;346,25;2;26,99855043;106,5;34;4;35;113;28
4178;346,25;2;26,09855043;106,5;34;4;35;113;28
4179;346,25;2;26,09855043;105;34;4;35;113;28
4180;346,45;5,4;26,09855043;105;34;4;35;113;28
4181;346,45;5,4;26,09855043;105;33;4;35;113;28
4182;346,45;3,8;26,09855043;105;33;4;35;113;28
4183;346,45;3,8;23,69855043;105;33;4;35;113;28
4184;346,45;3,8;23,69855043;101;33;4;35;113;28
4185;346,5000487;5,6;23,69855043;101;33;4;35;113;28
4186;346,5000487;5,6;23,69855043;101;32;4;35;113;28
